seed,n_cells,n_bins,n_clones,lamda,n_chrom,dist_method,tree_method,quartet_distance,rf_distance,transfer_distance,triplet_distance,rootsplit_distance
9,20,1000,6,5,10,med2,srnjmaxlca,NaN,NaN,NaN,NaN,NaN
9,20,1000,6,5,10,med2,anj,NaN,NaN,NaN,NaN,NaN
9,20,1000,6,5,10,med2,fastme,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,nj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,snj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,rnj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,srnj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,srnj1,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,srnjmaxlca,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,anj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,sconce2,fastme,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,nj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,snj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,rnj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,srnj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,srnj1,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,srnjmaxlca,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,anj,NaN,NaN,NaN,NaN,NaN
9,50,1000,6,5,10,med2,fastme,NaN,NaN,NaN,NaN,NaN
10,20,1000,6,5,10,sconce2,nj,0.0551,0.0556,0.1111,0.0226,0.0000
10,20,1000,6,5,10,med2,nj,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,sconce2,snj,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,med2,snj,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,sconce2,rnj,0.0608,0.1111,0.1667,0.0241,0.0000
10,20,1000,6,5,10,med2,rnj,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,sconce2,anj,0.0551,0.0556,0.1111,0.0226,0.0000
10,20,1000,6,5,10,med2,anj,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,sconce2,fastme,0.0551,0.0556,0.1111,0.0226,0.0000
10,20,1000,6,5,10,med2,fastme,0.0929,0.1667,0.2778,0.0353,0.0000
10,20,1000,6,5,10,sconce2,srnj1,0.0608,0.1111,0.1667,0.0241,0.0000
10,20,1000,6,5,10,med2,srnj1,0.1203,0.3333,0.3889,0.0474,0.0000
10,20,1000,6,5,10,sconce2,srnj,0.0561,0.2222,0.2222,0.0203,0.0000
10,20,1000,6,5,10,med2,srnj,0.0919,0.1111,0.2222,0.0376,0.0000
10,20,1000,6,5,10,sconce2,srnjmaxlca,0.0608,0.1111,0.1667,0.0241,0.0000
10,20,1000,6,5,10,med2,srnjmaxlca,0.1093,0.2778,0.5000,0.0391,0.0000
10,50,1000,6,5,10,sconce2,nj,0.3381,0.5208,1.3333,0.2704,0.0000
10,50,1000,6,5,10,med2,nj,0.3402,0.5417,1.3750,0.2710,0.0000
10,50,1000,6,5,10,sconce2,snj,0.3484,0.5417,1.4375,0.2652,0.0000
10,50,1000,6,5,10,med2,snj,0.3825,0.6458,1.7500,0.2679,0.0000
10,50,1000,6,5,10,sconce2,rnj,0.0532,0.3958,0.6458,0.0158,0.0000
10,50,1000,6,5,10,med2,rnj,0.3276,0.5625,1.4167,0.2411,0.0000
10,50,1000,6,5,10,sconce2,anj,0.3460,0.5417,1.3542,0.2858,0.0000
10,50,1000,6,5,10,med2,anj,0.3276,0.5625,1.4167,0.2411,0.0000
10,50,1000,6,5,10,sconce2,fastme,0.3381,0.5208,1.3333,0.2704,0.0000
10,50,1000,6,5,10,med2,fastme,0.3402,0.5417,1.3750,0.2710,0.0000
10,50,1000,6,5,10,sconce2,srnj1,0.3326,0.6667,1.5625,0.2699,0.5000
10,50,1000,6,5,10,med2,srnj1,0.4389,0.7292,2.0833,0.3197,0.0000
10,50,1000,6,5,10,sconce2,srnj,0.3311,0.5625,1.3750,0.2277,0.0000
10,50,1000,6,5,10,med2,srnj,0.3903,0.7292,1.9375,0.2841,0.0000
10,50,1000,6,5,10,sconce2,srnjmaxlca,0.2023,0.6250,1.4583,0.1903,0.2500
10,50,1000,6,5,10,med2,srnjmaxlca,0.2439,0.5833,1.1667,0.1509,0.0000
11,20,1000,6,5,10,sconce2,nj,0.1397,0.3333,0.4444,0.1301,0.3333
11,20,1000,6,5,10,med2,nj,0.2759,0.3333,0.6667,0.3586,0.3333
11,20,1000,6,5,10,sconce2,snj,0.1592,0.3889,0.5556,0.2015,0.3333
11,20,1000,6,5,10,med2,snj,0.1186,0.3889,0.3889,0.1218,0.3333
11,20,1000,6,5,10,sconce2,rnj,0.1076,0.2778,0.2222,0.1188,0.0000
11,20,1000,6,5,10,med2,rnj,0.2759,0.3333,0.6667,0.3586,0.3333
11,20,1000,6,5,10,sconce2,anj,0.1397,0.3333,0.4444,0.1301,0.3333
11,20,1000,6,5,10,med2,anj,0.2759,0.3333,0.6667,0.3586,0.3333
11,20,1000,6,5,10,sconce2,fastme,0.1397,0.3333,0.4444,0.1301,0.3333
11,20,1000,6,5,10,med2,fastme,0.2869,0.4444,0.8333,0.3617,0.3333
11,20,1000,6,5,10,sconce2,srnj1,0.1684,0.3889,0.5000,0.1714,0.3333
11,20,1000,6,5,10,med2,srnj1,0.2459,0.4444,0.8889,0.3241,1.0000
11,20,1000,6,5,10,sconce2,srnj,0.0976,0.2222,0.2222,0.0594,0.0000
11,20,1000,6,5,10,med2,srnj,0.3858,0.5556,0.9444,0.4233,0.3333
11,20,1000,6,5,10,sconce2,srnjmaxlca,0.1323,0.3333,0.3889,0.1692,0.0000
11,20,1000,6,5,10,med2,srnjmaxlca,0.3754,0.5000,0.8333,0.4459,0.3333
11,50,1000,6,5,10,sconce2,nj,0.0030,0.1042,0.1042,0.0008,0.0000
11,50,1000,6,5,10,med2,nj,0.0030,0.1042,0.1042,0.0008,0.0000
11,50,1000,6,5,10,sconce2,snj,0.0629,0.2917,0.3542,0.0368,0.0000
11,50,1000,6,5,10,med2,snj,0.0459,0.2917,0.4583,0.0144,0.0000
11,50,1000,6,5,10,sconce2,rnj,0.0478,0.1667,0.2292,0.0190,0.0000
11,50,1000,6,5,10,med2,rnj,0.0225,0.1667,0.2083,0.0072,0.0000
11,50,1000,6,5,10,sconce2,anj,0.0476,0.1667,0.2292,0.0190,0.0000
11,50,1000,6,5,10,med2,anj,0.0225,0.1667,0.2083,0.0072,0.0000
11,50,1000,6,5,10,sconce2,fastme,0.0030,0.0833,0.0833,0.0008,0.0000
11,50,1000,6,5,10,med2,fastme,0.0030,0.0833,0.0833,0.0008,0.0000
11,50,1000,6,5,10,sconce2,srnj1,0.1127,0.3125,0.5833,0.0695,0.0000
11,50,1000,6,5,10,med2,srnj1,0.0904,0.4583,0.7500,0.0304,0.0000
11,50,1000,6,5,10,sconce2,srnj,0.2917,0.3958,1.1875,0.2177,0.0000
11,50,1000,6,5,10,med2,srnj,0.3818,0.5625,1.6458,0.2573,0.0000
11,50,1000,6,5,10,sconce2,srnjmaxlca,0.2733,0.4792,1.2292,0.2119,0.0000
11,50,1000,6,5,10,med2,srnjmaxlca,0.2257,0.4583,1.1458,0.1667,0.0000
12,20,1000,6,5,10,sconce2,nj,0.0715,0.3889,0.3889,0.0226,0.0000
12,20,1000,6,5,10,med2,nj,0.0762,0.4444,0.4444,0.0241,0.0000
12,20,1000,6,5,10,sconce2,snj,0.0478,0.2222,0.2222,0.0158,0.0000
12,20,1000,6,5,10,med2,snj,0.1507,0.3333,0.5000,0.0752,0.0000
12,20,1000,6,5,10,sconce2,rnj,0.0608,0.3333,0.3333,0.0195,0.0000
12,20,1000,6,5,10,med2,rnj,0.1861,0.5556,0.7222,0.0857,0.0000
12,20,1000,6,5,10,sconce2,anj,0.0715,0.3889,0.3889,0.0226,0.0000
12,20,1000,6,5,10,med2,anj,0.1861,0.5556,0.7222,0.0857,0.0000
12,20,1000,6,5,10,sconce2,fastme,0.0478,0.2222,0.2222,0.0158,0.0000
12,20,1000,6,5,10,med2,fastme,0.0762,0.4444,0.4444,0.0241,0.0000
12,20,1000,6,5,10,sconce2,srnj1,0.0438,0.2778,0.2778,0.0143,0.0000
12,20,1000,6,5,10,med2,srnj1,0.2458,0.6667,0.8889,0.1173,0.0000
12,20,1000,6,5,10,sconce2,srnj,0.1983,0.3889,0.6667,0.0947,0.0000
12,20,1000,6,5,10,med2,srnj,0.2262,0.5000,0.6667,0.1143,0.0000
12,20,1000,6,5,10,sconce2,srnjmaxlca,0.0966,0.3333,0.3889,0.0474,0.0000
12,20,1000,6,5,10,med2,srnjmaxlca,0.0762,0.4444,0.4444,0.0241,0.0000
12,50,1000,6,5,10,sconce2,nj,0.0095,0.0833,0.1042,0.0027,0.0000
12,50,1000,6,5,10,med2,nj,0.0101,0.1250,0.1458,0.0029,0.0000
12,50,1000,6,5,10,sconce2,snj,0.0538,0.2917,0.3542,0.1054,0.1000
12,50,1000,6,5,10,med2,snj,0.0225,0.2083,0.2292,0.0443,0.0000
12,50,1000,6,5,10,sconce2,rnj,0.0095,0.0833,0.1042,0.0027,0.0000
12,50,1000,6,5,10,med2,rnj,0.0099,0.1042,0.1250,0.0028,0.0000
12,50,1000,6,5,10,sconce2,anj,0.0095,0.0833,0.1042,0.0027,0.0000
12,50,1000,6,5,10,med2,anj,0.0099,0.1042,0.1250,0.0028,0.0000
12,50,1000,6,5,10,sconce2,fastme,0.0095,0.0833,0.1042,0.0027,0.0000
12,50,1000,6,5,10,med2,fastme,0.0097,0.1042,0.1250,0.0028,0.0000
12,50,1000,6,5,10,sconce2,srnj1,0.1541,0.6042,0.8125,0.1265,0.2000
12,50,1000,6,5,10,med2,srnj1,0.2717,0.6042,1.0833,0.1863,0.1000
12,50,1000,6,5,10,sconce2,srnj,0.0541,0.2083,0.2292,0.1898,0.0000
12,50,1000,6,5,10,med2,srnj,0.0101,0.1250,0.1458,0.0029,0.0000
12,50,1000,6,5,10,sconce2,srnjmaxlca,0.0772,0.2708,0.5208,0.1792,0.4000
12,50,1000,6,5,10,med2,srnjmaxlca,0.0742,0.2917,0.5417,0.1782,0.4000
13,20,1000,6,5,10,sconce2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
13,20,1000,6,5,10,med2,nj,0.0541,0.1111,0.1111,0.0203,0.0000
13,20,1000,6,5,10,sconce2,snj,0.0488,0.1667,0.1667,0.0173,0.0000
13,20,1000,6,5,10,med2,snj,0.1397,0.3333,0.3889,0.0534,0.0000
13,20,1000,6,5,10,sconce2,rnj,0.0381,0.1111,0.1111,0.0135,0.0000
13,20,1000,6,5,10,med2,rnj,0.0622,0.1667,0.1667,0.0226,0.0000
13,20,1000,6,5,10,sconce2,anj,0.0622,0.1667,0.1667,0.0226,0.0000
13,20,1000,6,5,10,med2,anj,0.0622,0.1667,0.1667,0.0226,0.0000
13,20,1000,6,5,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
13,20,1000,6,5,10,med2,fastme,0.0541,0.1111,0.1111,0.0203,0.0000
13,20,1000,6,5,10,sconce2,srnj1,0.0541,0.1111,0.1111,0.0203,0.0000
13,20,1000,6,5,10,med2,srnj1,0.0728,0.2222,0.2222,0.0263,0.0000
13,20,1000,6,5,10,sconce2,srnj,0.1303,0.3333,0.3889,0.0481,0.0000
13,20,1000,6,5,10,med2,srnj,0.1006,0.2778,0.2778,0.0368,0.0000
13,20,1000,6,5,10,sconce2,srnjmaxlca,0.0411,0.1111,0.1111,0.0158,0.0000
13,20,1000,6,5,10,med2,srnjmaxlca,0.0678,0.2222,0.2222,0.0241,0.0000
13,50,1000,6,5,10,sconce2,nj,0.0248,0.1250,0.1875,0.0082,0.0000
13,50,1000,6,5,10,med2,nj,0.0865,0.2292,0.3333,0.2324,0.0000
13,50,1000,6,5,10,sconce2,snj,0.2693,0.4583,1.2292,0.3829,0.3478
13,50,1000,6,5,10,med2,snj,0.1357,0.3750,0.7917,0.0525,0.0000
13,50,1000,6,5,10,sconce2,rnj,0.0159,0.0833,0.1250,0.0054,0.0000
13,50,1000,6,5,10,med2,rnj,0.0168,0.1250,0.1667,0.0056,0.0000
13,50,1000,6,5,10,sconce2,anj,0.0287,0.2292,0.2917,0.0091,0.0000
13,50,1000,6,5,10,med2,anj,0.0168,0.1250,0.1667,0.0056,0.0000
13,50,1000,6,5,10,sconce2,fastme,0.0285,0.1667,0.2500,0.0093,0.0000
13,50,1000,6,5,10,med2,fastme,0.0859,0.2083,0.3125,0.2323,0.0000
13,50,1000,6,5,10,sconce2,srnj1,0.3292,0.6667,1.5000,0.2729,0.2174
13,50,1000,6,5,10,med2,srnj1,0.3102,0.7083,1.4792,0.3860,0.2609
13,50,1000,6,5,10,sconce2,srnj,0.1339,0.4375,0.6875,0.0515,0.0000
13,50,1000,6,5,10,med2,srnj,0.3018,0.5208,1.3333,0.3791,0.4348
13,50,1000,6,5,10,sconce2,srnjmaxlca,0.3743,0.6458,1.6458,0.4351,0.3913
13,50,1000,6,5,10,med2,srnjmaxlca,0.3490,0.5625,1.4167,0.4056,0.2174
14,20,1000,6,5,10,sconce2,nj,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,nj,0.1587,0.4444,0.4444,0.1774,0.0000
14,20,1000,6,5,10,sconce2,snj,0.1287,0.3333,0.2778,0.1684,0.0000
14,20,1000,6,5,10,med2,snj,0.1517,0.4444,0.4444,0.1752,0.0000
14,20,1000,6,5,10,sconce2,rnj,0.1666,0.4444,0.5000,0.1797,0.0000
14,20,1000,6,5,10,med2,rnj,0.1587,0.4444,0.4444,0.1774,0.0000
14,20,1000,6,5,10,sconce2,anj,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,anj,0.1587,0.4444,0.4444,0.1774,0.0000
14,20,1000,6,5,10,sconce2,fastme,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,fastme,0.1517,0.4444,0.4444,0.1752,0.0000
14,20,1000,6,5,10,sconce2,srnj1,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,srnj1,0.3654,0.5556,1.0000,0.2075,0.0000
14,20,1000,6,5,10,sconce2,srnj,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,srnj,0.1487,0.3889,0.4444,0.0759,0.0000
14,20,1000,6,5,10,sconce2,srnjmaxlca,0.1614,0.4444,0.5000,0.1782,0.0000
14,20,1000,6,5,10,med2,srnjmaxlca,0.1514,0.3889,0.5000,0.0767,0.0000
14,50,1000,6,5,10,sconce2,nj,0.0787,0.2708,0.3958,0.0332,0.0000
14,50,1000,6,5,10,med2,nj,0.0787,0.2708,0.3958,0.0332,0.0000
14,50,1000,6,5,10,sconce2,snj,0.0503,0.2708,0.3958,0.0191,0.0000
14,50,1000,6,5,10,med2,snj,0.0317,0.2292,0.3750,0.0094,0.0000
14,50,1000,6,5,10,sconce2,rnj,0.0139,0.1875,0.2500,0.0039,0.0000
14,50,1000,6,5,10,med2,rnj,0.0787,0.2708,0.3958,0.0332,0.0000
14,50,1000,6,5,10,sconce2,anj,0.0781,0.2500,0.3750,0.0331,0.0000
14,50,1000,6,5,10,med2,anj,0.0787,0.2708,0.3958,0.0332,0.0000
14,50,1000,6,5,10,sconce2,fastme,0.0781,0.2500,0.3750,0.0331,0.0000
14,50,1000,6,5,10,med2,fastme,0.0787,0.2708,0.3958,0.0332,0.0000
14,50,1000,6,5,10,sconce2,srnj1,0.0190,0.2500,0.3125,0.0055,0.0000
14,50,1000,6,5,10,med2,srnj1,0.0687,0.4375,0.5625,0.0274,0.0000
14,50,1000,6,5,10,sconce2,srnj,0.0237,0.2708,0.3750,0.0069,0.0000
14,50,1000,6,5,10,med2,srnj,0.1391,0.4583,0.8542,0.0594,0.0000
14,50,1000,6,5,10,sconce2,srnjmaxlca,0.0211,0.2292,0.3750,0.0061,0.0000
14,50,1000,6,5,10,med2,srnjmaxlca,0.2713,0.5000,1.2708,0.1713,0.0000
15,20,1000,6,5,10,sconce2,nj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,nj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,sconce2,snj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,snj,0.0281,0.0556,0.1111,0.0090,0.0000
15,20,1000,6,5,10,sconce2,rnj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,rnj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,sconce2,anj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,anj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,sconce2,fastme,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,fastme,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,sconce2,srnj1,0.1327,0.2778,0.3333,0.1000,0.0000
15,20,1000,6,5,10,med2,srnj1,0.2553,0.3889,0.7222,0.2203,0.0000
15,20,1000,6,5,10,sconce2,srnj,0.0418,0.1667,0.2222,0.0128,0.0000
15,20,1000,6,5,10,med2,srnj,0.0839,0.2222,0.2778,0.0316,0.0000
15,20,1000,6,5,10,sconce2,srnjmaxlca,0.2523,0.3889,0.5556,0.3278,0.0000
15,20,1000,6,5,10,med2,srnjmaxlca,0.2209,0.3889,0.7778,0.2301,0.0000
15,50,1000,6,5,10,sconce2,nj,0.0165,0.2292,0.2917,0.0048,0.0000
15,50,1000,6,5,10,med2,nj,0.1940,0.5625,1.2083,0.2043,0.3333
15,50,1000,6,5,10,sconce2,snj,0.0933,0.4583,0.7500,0.1337,0.2000
15,50,1000,6,5,10,med2,snj,0.0448,0.4375,0.6250,0.0137,0.0000
15,50,1000,6,5,10,sconce2,rnj,0.0084,0.1667,0.2083,0.0024,0.0000
15,50,1000,6,5,10,med2,rnj,0.0469,0.4375,0.6458,0.0142,0.0000
15,50,1000,6,5,10,sconce2,anj,0.0194,0.2708,0.3542,0.0057,0.0000
15,50,1000,6,5,10,med2,anj,0.0469,0.4375,0.6458,0.0142,0.0000
15,50,1000,6,5,10,sconce2,fastme,0.0211,0.2292,0.3125,0.0062,0.0000
15,50,1000,6,5,10,med2,fastme,0.0328,0.2917,0.3958,0.0103,0.0000
15,50,1000,6,5,10,sconce2,srnj1,0.0357,0.3542,0.3958,0.0121,0.0000
15,50,1000,6,5,10,med2,srnj1,0.2166,0.6875,1.1875,0.1564,0.1333
15,50,1000,6,5,10,sconce2,srnj,0.0165,0.2083,0.2708,0.0048,0.0000
15,50,1000,6,5,10,med2,srnj,0.3554,0.7500,2.1042,0.2891,0.3333
15,50,1000,6,5,10,sconce2,srnjmaxlca,0.1800,0.5208,1.2083,0.2556,0.5333
15,50,1000,6,5,10,med2,srnjmaxlca,0.2275,0.6042,1.1875,0.2045,0.2667
16,20,1000,6,5,10,sconce2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,med2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,snj,0.0030,0.0556,0.0556,0.0008,0.0000
16,20,1000,6,5,10,med2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,rnj,0.0030,0.0556,0.0556,0.0008,0.0000
16,20,1000,6,5,10,med2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,med2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,srnj1,0.0030,0.0556,0.0556,0.0008,0.0000
16,20,1000,6,5,10,med2,srnj1,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,srnj,0.0030,0.0556,0.0556,0.0008,0.0000
16,20,1000,6,5,10,med2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
16,20,1000,6,5,10,sconce2,srnjmaxlca,0.0030,0.0556,0.0556,0.0008,0.0000
16,20,1000,6,5,10,med2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
16,50,1000,6,5,10,sconce2,nj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,snj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,rnj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,srnj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,srnj1,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,srnjmaxlca,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,anj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,sconce2,fastme,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,nj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,snj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,rnj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,srnj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,srnj1,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,srnjmaxlca,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,anj,NaN,NaN,NaN,NaN,NaN
16,50,1000,6,5,10,med2,fastme,NaN,NaN,NaN,NaN,NaN
17,20,1000,6,5,10,sconce2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,med2,nj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,snj,0.0722,0.0556,0.1111,0.0812,0.0000
17,20,1000,6,5,10,med2,snj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,rnj,0.0140,0.0556,0.0556,0.0053,0.0000
17,20,1000,6,5,10,med2,rnj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,anj,0.0140,0.0556,0.0556,0.0053,0.0000
17,20,1000,6,5,10,med2,anj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,med2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,srnj1,0.1053,0.1667,0.2222,0.0977,0.0000
17,20,1000,6,5,10,med2,srnj1,0.1552,0.3889,0.5000,0.1083,0.0000
17,20,1000,6,5,10,sconce2,srnj,0.0862,0.1111,0.1667,0.0865,0.0000
17,20,1000,6,5,10,med2,srnj,0.0000,0.0000,0.0000,0.0000,0.0000
17,20,1000,6,5,10,sconce2,srnjmaxlca,0.0692,0.1667,0.1667,0.0571,0.0000
17,20,1000,6,5,10,med2,srnjmaxlca,0.0982,0.3333,0.3333,0.0647,0.0000
17,50,1000,6,5,10,sconce2,nj,0.0443,0.3125,0.3750,0.0155,0.0000
17,50,1000,6,5,10,med2,nj,0.0696,0.2083,0.3125,0.0297,0.0000
17,50,1000,6,5,10,sconce2,snj,0.1193,0.5000,0.7917,0.0764,0.3333
17,50,1000,6,5,10,med2,snj,0.1044,0.3333,0.6250,0.0794,0.0000
17,50,1000,6,5,10,sconce2,rnj,0.0280,0.2083,0.2083,0.0104,0.0000
17,50,1000,6,5,10,med2,rnj,0.1082,0.2708,0.4792,0.0419,0.0000
17,50,1000,6,5,10,sconce2,anj,0.1134,0.3750,0.5833,0.0436,0.0000
17,50,1000,6,5,10,med2,anj,0.1107,0.3125,0.5208,0.0425,0.0000
17,50,1000,6,5,10,sconce2,fastme,0.0315,0.2708,0.2917,0.0114,0.0000
17,50,1000,6,5,10,med2,fastme,0.0615,0.2292,0.3125,0.0240,0.0000
17,50,1000,6,5,10,sconce2,srnj1,0.1404,0.4792,0.6667,0.0928,0.0000
17,50,1000,6,5,10,med2,srnj1,0.3674,0.7708,1.7083,0.2897,0.0000
17,50,1000,6,5,10,sconce2,srnj,0.1955,0.6458,0.9792,0.1678,0.0000
17,50,1000,6,5,10,med2,srnj,0.3769,0.7292,1.6875,0.3063,0.0000
17,50,1000,6,5,10,sconce2,srnjmaxlca,0.0822,0.2708,0.4375,0.0326,0.0000
17,50,1000,6,5,10,med2,srnjmaxlca,0.3350,0.5625,1.2708,0.2981,0.0000
18,20,1000,6,5,10,sconce2,nj,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,med2,nj,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,sconce2,snj,0.0951,0.3333,0.3333,0.2173,0.0000
18,20,1000,6,5,10,med2,snj,0.0368,0.1667,0.1667,0.0113,0.0000
18,20,1000,6,5,10,sconce2,rnj,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,med2,rnj,0.0341,0.1667,0.1667,0.0098,0.0000
18,20,1000,6,5,10,sconce2,anj,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,med2,anj,0.0341,0.1667,0.1667,0.0098,0.0000
18,20,1000,6,5,10,sconce2,fastme,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,med2,fastme,0.0363,0.1667,0.1667,0.0105,0.0000
18,20,1000,6,5,10,sconce2,srnj1,0.1616,0.5556,0.5000,0.2459,0.0000
18,20,1000,6,5,10,med2,srnj1,0.3830,0.6667,1.5000,0.4308,0.5000
18,20,1000,6,5,10,sconce2,srnj,0.2075,0.5000,0.8333,0.2887,0.1250
18,20,1000,6,5,10,med2,srnj,0.1256,0.4444,0.5556,0.1211,0.1250
18,20,1000,6,5,10,sconce2,srnjmaxlca,0.1450,0.3889,0.6111,0.1940,0.2500
18,20,1000,6,5,10,med2,srnjmaxlca,0.0341,0.1667,0.1667,0.0098,0.0000
18,50,1000,6,5,10,sconce2,nj,0.1467,0.2292,0.5208,0.3472,0.0769
18,50,1000,6,5,10,med2,nj,0.1076,0.2083,0.4792,0.1515,0.0000
18,50,1000,6,5,10,sconce2,snj,0.1643,0.2917,0.7500,0.1977,0.0769
18,50,1000,6,5,10,med2,snj,0.2688,0.2708,0.8125,0.2714,0.0000
18,50,1000,6,5,10,sconce2,rnj,0.1034,0.1667,0.4167,0.1503,0.0000
18,50,1000,6,5,10,med2,rnj,0.1051,0.1875,0.4583,0.1508,0.0000
18,50,1000,6,5,10,sconce2,anj,0.1233,0.2292,0.5000,0.3345,0.0000
18,50,1000,6,5,10,med2,anj,0.1044,0.1875,0.4375,0.1506,0.0000
18,50,1000,6,5,10,sconce2,fastme,0.0913,0.1667,0.3958,0.0540,0.0000
18,50,1000,6,5,10,med2,fastme,0.1070,0.2083,0.4583,0.1513,0.0000
18,50,1000,6,5,10,sconce2,srnj1,0.1656,0.3958,0.8750,0.1584,0.0000
18,50,1000,6,5,10,med2,srnj1,0.2572,0.3958,1.0417,0.2338,0.0000
18,50,1000,6,5,10,sconce2,srnj,0.2728,0.4792,1.1667,0.3914,0.0000
