n_cells,seed,strategy,metric,dist
50,11,hamming_max_lca,rf_distance,0.10833333333333334
50,11,hamming_max_lca,quartet_distance,0.03883558711691974
50,11,hamming_max_lca,triplet_distance,0.12245977185162801
50,11,hamming_max_lca,transfer_distance,
50,11,nll,rf_distance,0.10833333333333334
50,11,nll,quartet_distance,0.04936667422124852
50,11,nll,triplet_distance,0.1410440432122082
50,11,nll,transfer_distance,
50,11,nll_max_lca,rf_distance,0.10833333333333334
50,11,nll_max_lca,quartet_distance,0.05618090705346126
50,11,nll_max_lca,triplet_distance,0.1503361788924983
50,11,nll_max_lca,transfer_distance,
50,12,dlca_nj,rf_distance,0.10833333333333334
50,12,dlca_nj,quartet_distance,0.03883558711691974
50,12,dlca_nj,triplet_distance,0.12245977185162801
50,12,dlca_nj,transfer_distance,
50,12,srnj_min_D,rf_distance,0.175
50,12,srnj_min_D,quartet_distance,0.05009862926309251
50,12,srnj_min_D,triplet_distance,0.13570547203545616
50,12,srnj_min_D,transfer_distance,
50,12,srnj_max_lca,rf_distance,0.10833333333333334
50,12,srnj_max_lca,quartet_distance,0.03945506282893908
50,12,srnj_max_lca,triplet_distance,0.12245977185162801
50,12,srnj_max_lca,transfer_distance,
50,12,gt_min,rf_distance,0.10833333333333334
50,12,gt_min,quartet_distance,0.05122510135730654
50,12,gt_min,triplet_distance,0.1410440432122082
50,12,gt_min,transfer_distance,
50,12,gt_max_lca,rf_distance,0.10833333333333334
50,12,gt_max_lca,quartet_distance,0.03945506282893908
50,12,gt_max_lca,triplet_distance,0.12245977185162801
50,12,gt_max_lca,transfer_distance,
50,12,hamming,rf_distance,0.09166666666666666
50,12,hamming,quartet_distance,0.02520712145249427
50,12,hamming,triplet_distance,0.10387550049104782
50,12,hamming,transfer_distance,
50,12,hamming_max_lca,rf_distance,0.10833333333333334
50,12,hamming_max_lca,quartet_distance,0.05122510135730654
50,12,hamming_max_lca,triplet_distance,0.1410440432122082
50,12,hamming_max_lca,transfer_distance,
50,12,nll,rf_distance,0.125
50,12,nll,quartet_distance,0.04982162792844971
50,12,nll,triplet_distance,0.14250459570396112
50,12,nll,transfer_distance,
50,12,nll_max_lca,rf_distance,0.10833333333333334
50,12,nll_max_lca,quartet_distance,0.04564981994913248
50,12,nll_max_lca,triplet_distance,0.13175190753191812
50,12,nll_max_lca,transfer_distance,
50,13,dlca_nj,rf_distance,0.10833333333333334
50,13,dlca_nj,quartet_distance,0.03883558711691974
50,13,dlca_nj,triplet_distance,0.12245977185162801
50,13,dlca_nj,transfer_distance,
50,13,srnj_min_D,rf_distance,0.19166666666666668
50,13,srnj_min_D,quartet_distance,0.04990724652279385
50,13,srnj_min_D,triplet_distance,0.1350003777290927
50,13,srnj_min_D,transfer_distance,
50,13,srnj_max_lca,rf_distance,0.10833333333333334
50,13,srnj_max_lca,quartet_distance,0.03945506282893908
50,13,srnj_max_lca,triplet_distance,0.12245977185162801
50,13,srnj_max_lca,transfer_distance,
50,13,gt_min,rf_distance,0.09166666666666666
50,13,gt_min,quartet_distance,0.02520712145249427
50,13,gt_min,triplet_distance,0.10387550049104782
50,13,gt_min,transfer_distance,
50,13,gt_max_lca,rf_distance,0.10833333333333334
50,13,gt_max_lca,quartet_distance,0.03264082999672635
50,13,gt_max_lca,triplet_distance,0.11316763617133792
50,13,gt_max_lca,transfer_distance,
50,13,hamming,rf_distance,0.10833333333333334
50,13,hamming,quartet_distance,0.0506056256452872
50,13,hamming,triplet_distance,0.1410440432122082
50,13,hamming,transfer_distance,
50,13,hamming_max_lca,rf_distance,0.09166666666666666
50,13,hamming_max_lca,quartet_distance,0.02520712145249427
50,13,hamming_max_lca,triplet_distance,0.10387550049104782
50,13,hamming_max_lca,transfer_distance,
50,13,nll,rf_distance,0.14166666666666666
50,13,nll,quartet_distance,0.067652119899608
50,13,nll,triplet_distance,0.16315378610460576
50,13,nll,transfer_distance,
50,13,nll_max_lca,rf_distance,0.15833333333333333
50,13,nll_max_lca,quartet_distance,0.04009300529660128
50,13,nll_max_lca,triplet_distance,0.1249024199843872
50,13,nll_max_lca,transfer_distance,
50,14,dlca_nj,rf_distance,0.10833333333333334
50,14,dlca_nj,quartet_distance,0.03883558711691974
50,14,dlca_nj,triplet_distance,0.12245977185162801
50,14,dlca_nj,transfer_distance,
50,14,srnj_min_D,rf_distance,0.09166666666666666
50,14,srnj_min_D,quartet_distance,0.02520712145249427
50,14,srnj_min_D,triplet_distance,0.10387550049104782
50,14,srnj_min_D,transfer_distance,
50,14,srnj_max_lca,rf_distance,0.09166666666666666
50,14,srnj_max_lca,quartet_distance,0.02520712145249427
50,14,srnj_max_lca,triplet_distance,0.10387550049104782
50,14,srnj_max_lca,transfer_distance,
50,14,gt_min,rf_distance,0.10833333333333334
50,14,gt_min,quartet_distance,0.05122510135730654
50,14,gt_min,triplet_distance,0.1410440432122082
50,14,gt_min,transfer_distance,
50,14,gt_max_lca,rf_distance,0.09166666666666666
50,14,gt_max_lca,quartet_distance,0.02520712145249427
50,14,gt_max_lca,triplet_distance,0.10387550049104782
50,14,gt_max_lca,transfer_distance,
50,14,hamming,rf_distance,0.10833333333333334
50,14,hamming,quartet_distance,0.03264082999672635
50,14,hamming,triplet_distance,0.11316763617133792
50,14,hamming,transfer_distance,
50,14,hamming_max_lca,rf_distance,0.10833333333333334
50,14,hamming_max_lca,quartet_distance,0.03945506282893908
50,14,hamming_max_lca,triplet_distance,0.12245977185162801
50,14,hamming_max_lca,transfer_distance,
50,14,nll,rf_distance,0.09166666666666666
50,14,nll,quartet_distance,0.02520712145249427
50,14,nll,triplet_distance,0.10387550049104782
50,14,nll,transfer_distance,
50,14,nll_max_lca,rf_distance,0.10833333333333334
50,14,nll_max_lca,quartet_distance,0.05618090705346126
50,14,nll_max_lca,triplet_distance,0.1503361788924983
50,14,nll_max_lca,transfer_distance,
50,15,dlca_nj,rf_distance,0.10833333333333334
50,15,dlca_nj,quartet_distance,0.03883558711691974
50,15,dlca_nj,triplet_distance,0.12245977185162801
50,15,dlca_nj,transfer_distance,
50,15,srnj_min_D,rf_distance,0.10833333333333334
50,15,srnj_min_D,quartet_distance,0.05122510135730654
50,15,srnj_min_D,triplet_distance,0.1410440432122082
50,15,srnj_min_D,transfer_distance,
50,15,srnj_max_lca,rf_distance,0.10833333333333334
50,15,srnj_max_lca,quartet_distance,0.04564981994913248
50,15,srnj_max_lca,triplet_distance,0.13175190753191812
50,15,srnj_max_lca,transfer_distance,
50,15,gt_min,rf_distance,0.09166666666666666
50,15,gt_min,quartet_distance,0.02520712145249427
50,15,gt_min,triplet_distance,0.10387550049104782
50,15,gt_min,transfer_distance,
50,15,gt_max_lca,rf_distance,0.10833333333333334
50,15,gt_max_lca,quartet_distance,0.05556143134144192
50,15,gt_max_lca,triplet_distance,0.1503361788924983
50,15,gt_max_lca,transfer_distance,
50,15,hamming,rf_distance,0.10833333333333334
50,15,hamming,quartet_distance,0.04564981994913248
50,15,hamming,triplet_distance,0.13175190753191812
50,15,hamming,transfer_distance,
50,15,hamming_max_lca,rf_distance,0.10833333333333334
50,15,hamming_max_lca,quartet_distance,0.03264082999672635
50,15,hamming_max_lca,triplet_distance,0.11316763617133792
50,15,hamming_max_lca,transfer_distance,
50,15,nll,rf_distance,0.125
50,15,nll,quartet_distance,0.0652027565829787
50,15,nll,triplet_distance,0.15932613129863263
50,15,nll,transfer_distance,
50,15,nll_max_lca,rf_distance,0.15833333333333333
50,15,nll_max_lca,quartet_distance,0.06481495471447878
50,15,nll_max_lca,triplet_distance,0.16813981012817608
50,15,nll_max_lca,transfer_distance,
50,16,dlca_nj,rf_distance,0.10833333333333334
50,16,dlca_nj,quartet_distance,0.03883558711691974
50,16,dlca_nj,triplet_distance,0.12245977185162801
50,16,dlca_nj,transfer_distance,
50,16,srnj_min_D,rf_distance,0.10833333333333334
50,16,srnj_min_D,quartet_distance,0.03264082999672635
50,16,srnj_min_D,triplet_distance,0.11316763617133792
50,16,srnj_min_D,transfer_distance,
50,16,srnj_max_lca,rf_distance,0.09166666666666666
50,16,srnj_max_lca,quartet_distance,0.02520712145249427
50,16,srnj_max_lca,triplet_distance,0.10387550049104782
50,16,srnj_max_lca,transfer_distance,
50,16,gt_min,rf_distance,0.10833333333333334
50,16,gt_min,quartet_distance,0.05122510135730654
50,16,gt_min,triplet_distance,0.1596283145727884
50,16,gt_min,transfer_distance,
50,16,gt_max_lca,rf_distance,0.10833333333333334
50,16,gt_max_lca,quartet_distance,0.05122510135730654
50,16,gt_max_lca,triplet_distance,0.1410440432122082
50,16,gt_max_lca,transfer_distance,
50,16,hamming,rf_distance,0.125
50,16,hamming,quartet_distance,0.04869347703826815
50,16,hamming,triplet_distance,0.13766966331746872
50,16,hamming,transfer_distance,
50,16,hamming_max_lca,rf_distance,0.09166666666666666
50,16,hamming_max_lca,quartet_distance,0.02520712145249427
50,16,hamming_max_lca,triplet_distance,0.10387550049104782
50,16,hamming_max_lca,transfer_distance,
50,16,nll,rf_distance,0.10833333333333334
50,16,nll,quartet_distance,0.04564981994913248
50,16,nll,triplet_distance,0.13175190753191812
50,16,nll,transfer_distance,
50,16,nll_max_lca,rf_distance,0.10833333333333334
50,16,nll_max_lca,quartet_distance,0.05618090705346126
50,16,nll_max_lca,triplet_distance,0.1503361788924983
50,16,nll_max_lca,transfer_distance,
50,17,dlca_nj,rf_distance,0.10833333333333334
50,17,dlca_nj,quartet_distance,0.03883558711691974
50,17,dlca_nj,triplet_distance,0.12245977185162801
50,17,dlca_nj,transfer_distance,
50,17,srnj_min_D,rf_distance,0.10833333333333334
50,17,srnj_min_D,quartet_distance,0.04564981994913248
50,17,srnj_min_D,triplet_distance,0.13175190753191812
50,17,srnj_min_D,transfer_distance,
50,17,srnj_max_lca,rf_distance,0.10833333333333334
50,17,srnj_max_lca,quartet_distance,0.03945506282893908
50,17,srnj_max_lca,triplet_distance,0.12245977185162801
50,17,srnj_max_lca,transfer_distance,
50,17,gt_min,rf_distance,0.10833333333333334
50,17,gt_min,quartet_distance,0.05122510135730654
50,17,gt_min,triplet_distance,0.1410440432122082
50,17,gt_min,transfer_distance,
50,17,gt_max_lca,rf_distance,0.10833333333333334
50,17,gt_max_lca,quartet_distance,0.03945506282893908
50,17,gt_max_lca,triplet_distance,0.12245977185162801
50,17,gt_max_lca,transfer_distance,
50,17,hamming,rf_distance,0.10833333333333334
50,17,hamming,quartet_distance,0.05122510135730654
50,17,hamming,triplet_distance,0.1410440432122082
50,17,hamming,transfer_distance,
50,17,hamming_max_lca,rf_distance,0.10833333333333334
50,17,hamming_max_lca,quartet_distance,0.05122510135730654
50,17,hamming_max_lca,triplet_distance,0.1410440432122082
50,17,hamming_max_lca,transfer_distance,
50,17,nll,rf_distance,0.10833333333333334
50,17,nll,quartet_distance,0.03264082999672635
50,17,nll,triplet_distance,0.11316763617133792
50,17,nll,transfer_distance,
50,17,nll_max_lca,rf_distance,0.10833333333333334
50,17,nll_max_lca,quartet_distance,0.03945506282893908
50,17,nll_max_lca,triplet_distance,0.12245977185162801
50,17,nll_max_lca,transfer_distance,
50,18,dlca_nj,rf_distance,0.10833333333333334
50,18,dlca_nj,quartet_distance,0.03883558711691974
50,18,dlca_nj,triplet_distance,0.12245977185162801
50,18,dlca_nj,transfer_distance,
50,18,srnj_min_D,rf_distance,0.20833333333333334
50,18,srnj_min_D,quartet_distance,0.07073438929599692
50,18,srnj_min_D,triplet_distance,0.17574475586109642
50,18,srnj_min_D,transfer_distance,
50,18,srnj_max_lca,rf_distance,0.20833333333333334
50,18,srnj_max_lca,quartet_distance,0.04847691235845652
50,18,srnj_max_lca,triplet_distance,0.13026617310065222
50,18,srnj_max_lca,transfer_distance,
50,18,gt_min,rf_distance,0.10833333333333334
50,18,gt_min,quartet_distance,0.03264082999672635
50,18,gt_min,triplet_distance,0.11316763617133792
50,18,gt_min,transfer_distance,
50,18,gt_max_lca,rf_distance,0.10833333333333334
50,18,gt_max_lca,quartet_distance,0.05432247991740324
50,18,gt_max_lca,triplet_distance,0.17821258593336858
50,18,gt_max_lca,transfer_distance,
50,18,hamming,rf_distance,0.10833333333333334
50,18,hamming,quartet_distance,0.03945506282893908
50,18,hamming,triplet_distance,0.12245977185162801
50,18,hamming,transfer_distance,
50,18,hamming_max_lca,rf_distance,0.14166666666666666
50,18,hamming_max_lca,quartet_distance,0.04497998035808718
50,18,hamming_max_lca,triplet_distance,0.13167636171337915
50,18,hamming_max_lca,transfer_distance,
50,18,nll,rf_distance,0.10833333333333334
50,18,nll,quartet_distance,0.04564981994913248
50,18,nll,triplet_distance,0.13175190753191812
50,18,nll,transfer_distance,
50,18,nll_max_lca,rf_distance,0.09166666666666666
50,18,nll_max_lca,quartet_distance,0.02520712145249427
50,18,nll_max_lca,triplet_distance,0.10387550049104782
50,18,nll_max_lca,transfer_distance,
50,19,dlca_nj,rf_distance,0.10833333333333334
50,19,dlca_nj,quartet_distance,0.03883558711691974
50,19,dlca_nj,triplet_distance,0.12245977185162801
50,19,dlca_nj,transfer_distance,
50,19,srnj_min_D,rf_distance,0.10833333333333334
50,19,srnj_min_D,quartet_distance,0.04564981994913248
50,19,srnj_min_D,triplet_distance,0.13175190753191812
50,19,srnj_min_D,transfer_distance,
50,19,srnj_max_lca,rf_distance,0.09166666666666666
50,19,srnj_max_lca,quartet_distance,0.02520712145249427
50,19,srnj_max_lca,triplet_distance,0.10387550049104782
50,19,srnj_max_lca,transfer_distance,
50,19,gt_min,rf_distance,0.10833333333333334
50,19,gt_min,quartet_distance,0.05803933418951928
50,19,gt_min,triplet_distance,0.1689204502530785
50,19,gt_min,transfer_distance,
50,19,gt_max_lca,rf_distance,0.09166666666666666
50,19,gt_max_lca,quartet_distance,0.02520712145249427
50,19,gt_max_lca,triplet_distance,0.10387550049104782
50,19,gt_max_lca,transfer_distance,
50,19,hamming,rf_distance,0.10833333333333334
50,19,hamming,quartet_distance,0.04564981994913248
50,19,hamming,triplet_distance,0.13175190753191812
50,19,hamming,transfer_distance,
50,19,hamming_max_lca,rf_distance,0.10833333333333334
50,19,hamming_max_lca,quartet_distance,0.03264082999672635
50,19,hamming_max_lca,triplet_distance,0.11316763617133792
50,19,hamming_max_lca,transfer_distance,
50,19,nll,rf_distance,0.09166666666666666
50,19,nll,quartet_distance,0.02520712145249427
50,19,nll,triplet_distance,0.10387550049104782
50,19,nll,transfer_distance,
50,19,nll_max_lca,rf_distance,0.10833333333333334
50,19,nll_max_lca,quartet_distance,0.05618090705346126
50,19,nll_max_lca,triplet_distance,0.1503361788924983
50,19,nll_max_lca,transfer_distance,
100,0,dlca_nj,rf_distance,0.10569105691056911
100,0,dlca_nj,quartet_distance,0.03823131392604249
100,0,dlca_nj,triplet_distance,0.12124116743471582
100,0,dlca_nj,transfer_distance,
100,0,srnj_min_D,rf_distance,0.0975609756097561
100,0,srnj_min_D,quartet_distance,0.027469933685511972
100,0,srnj_min_D,triplet_distance,0.1074531490015361
100,0,srnj_min_D,transfer_distance,
100,0,srnj_max_lca,rf_distance,0.10569105691056911
100,0,srnj_max_lca,quartet_distance,0.06603154621407965
100,0,srnj_max_lca,triplet_distance,0.16260522273425498
100,0,srnj_max_lca,transfer_distance,
100,0,gt_min,rf_distance,0.10569105691056911
100,0,gt_min,quartet_distance,0.05773631561200405
100,0,gt_min,triplet_distance,0.14881720430107526
100,0,gt_min,transfer_distance,
100,0,gt_max_lca,rf_distance,0.0975609756097561
100,0,gt_max_lca,quartet_distance,0.027469933685511972
100,0,gt_max_lca,triplet_distance,0.1074531490015361
100,0,gt_max_lca,transfer_distance,
100,0,hamming,rf_distance,0.10569105691056911
100,0,hamming,quartet_distance,0.061996028623880706
100,0,hamming,triplet_distance,0.15571121351766512
100,0,hamming,transfer_distance,
100,0,hamming_max_lca,rf_distance,0.10569105691056911
100,0,hamming_max_lca,quartet_distance,0.053252407178449666
100,0,hamming_max_lca,triplet_distance,0.14192319508448542
100,0,hamming_max_lca,transfer_distance,
100,0,nll,rf_distance,0.10569105691056911
100,0,nll,quartet_distance,0.04854430332321756
100,0,nll,triplet_distance,0.13502918586789556
100,0,nll,transfer_distance,
100,0,nll_max_lca,rf_distance,0.10569105691056911
100,0,nll_max_lca,quartet_distance,0.04854430332321756
100,0,nll_max_lca,triplet_distance,0.13502918586789556
100,0,nll_max_lca,transfer_distance,
100,1,dlca_nj,rf_distance,0.10569105691056911
100,1,dlca_nj,quartet_distance,0.03823131392604249
100,1,dlca_nj,triplet_distance,0.12124116743471582
100,1,dlca_nj,transfer_distance,
100,1,srnj_min_D,rf_distance,0.0975609756097561
100,1,srnj_min_D,quartet_distance,0.027469933685511972
100,1,srnj_min_D,triplet_distance,0.1074531490015361
100,1,srnj_min_D,transfer_distance,
100,1,srnj_max_lca,rf_distance,0.10569105691056911
100,1,srnj_max_lca,quartet_distance,0.061996028623880706
100,1,srnj_max_lca,triplet_distance,0.15571121351766512
100,1,srnj_max_lca,transfer_distance,
100,1,gt_min,rf_distance,0.0975609756097561
100,1,gt_min,quartet_distance,0.027469933685511972
100,1,gt_min,triplet_distance,0.1074531490015361
100,1,gt_min,transfer_distance,
100,1,gt_max_lca,rf_distance,0.10569105691056911
100,1,gt_max_lca,quartet_distance,0.038455509347720206
100,1,gt_max_lca,triplet_distance,0.12124116743471582
100,1,gt_max_lca,transfer_distance,
100,1,hamming,rf_distance,0.10569105691056911
100,1,hamming,quartet_distance,0.043612004046307745
100,1,hamming,triplet_distance,0.1281351766513057
100,1,hamming,transfer_distance,
100,1,hamming_max_lca,rf_distance,0.0975609756097561
100,1,hamming_max_lca,quartet_distance,0.027469933685511972
100,1,hamming_max_lca,triplet_distance,0.1074531490015361
100,1,hamming_max_lca,transfer_distance,
100,1,nll,rf_distance,0.10569105691056911
100,1,nll,quartet_distance,0.043612004046307745
100,1,nll,triplet_distance,0.1281351766513057
100,1,nll,transfer_distance,
100,1,nll_max_lca,rf_distance,0.0975609756097561
100,1,nll_max_lca,quartet_distance,0.027469933685511972
100,1,nll_max_lca,triplet_distance,0.1074531490015361
100,1,nll_max_lca,transfer_distance,
100,2,dlca_nj,rf_distance,0.10569105691056911
100,2,dlca_nj,quartet_distance,0.03823131392604249
100,2,dlca_nj,triplet_distance,0.12124116743471582
100,2,dlca_nj,transfer_distance,
100,2,srnj_min_D,rf_distance,0.16260162601626016
100,2,srnj_min_D,quartet_distance,0.06478178661970951
100,2,srnj_min_D,triplet_distance,0.15306605222734254
100,2,srnj_min_D,transfer_distance,
100,2,srnj_max_lca,rf_distance,0.0975609756097561
100,2,srnj_max_lca,quartet_distance,0.027469933685511972
100,2,srnj_max_lca,triplet_distance,0.1074531490015361
100,2,srnj_max_lca,transfer_distance,
100,2,gt_min,rf_distance,0.10569105691056911
100,2,gt_min,quartet_distance,0.043612004046307745
100,2,gt_min,triplet_distance,0.1281351766513057
100,2,gt_min,transfer_distance,
100,2,gt_max_lca,rf_distance,0.10569105691056911
100,2,gt_max_lca,quartet_distance,0.038455509347720206
100,2,gt_max_lca,triplet_distance,0.12124116743471582
100,2,gt_max_lca,transfer_distance,
100,2,hamming,rf_distance,0.10569105691056911
100,2,hamming,quartet_distance,0.04854430332321756
100,2,hamming,triplet_distance,0.13502918586789556
100,2,hamming,transfer_distance,
100,2,hamming_max_lca,rf_distance,0.0975609756097561
100,2,hamming_max_lca,quartet_distance,0.027469933685511972
100,2,hamming_max_lca,triplet_distance,0.1074531490015361
100,2,hamming_max_lca,transfer_distance,
100,2,nll,rf_distance,0.18699186991869918
100,2,nll,quartet_distance,0.1324596305870893
100,2,nll,triplet_distance,0.21880491551459294
100,2,nll,transfer_distance,
100,2,nll_max_lca,rf_distance,0.0975609756097561
100,2,nll_max_lca,quartet_distance,0.027469933685511972
100,2,nll_max_lca,triplet_distance,0.1074531490015361
100,2,nll_max_lca,transfer_distance,
100,3,dlca_nj,rf_distance,0.10569105691056911
100,3,dlca_nj,quartet_distance,0.03823131392604249
100,3,dlca_nj,triplet_distance,0.12124116743471582
100,3,dlca_nj,transfer_distance,
100,3,srnj_min_D,rf_distance,0.0975609756097561
100,3,srnj_min_D,quartet_distance,0.027469933685511972
100,3,srnj_min_D,triplet_distance,0.1074531490015361
100,3,srnj_min_D,transfer_distance,
100,3,srnj_max_lca,rf_distance,0.0975609756097561
100,3,srnj_max_lca,quartet_distance,0.027469933685511972
100,3,srnj_max_lca,triplet_distance,0.1074531490015361
100,3,srnj_max_lca,transfer_distance,
100,3,gt_min,rf_distance,0.10569105691056911
100,3,gt_min,quartet_distance,0.038455509347720206
100,3,gt_min,triplet_distance,0.12124116743471582
100,3,gt_min,transfer_distance,
100,3,gt_max_lca,rf_distance,0.0975609756097561
100,3,gt_max_lca,quartet_distance,0.027469933685511972
100,3,gt_max_lca,triplet_distance,0.1074531490015361
100,3,gt_max_lca,transfer_distance,
100,3,hamming,rf_distance,0.0975609756097561
100,3,hamming,quartet_distance,0.027469933685511972
100,3,hamming,triplet_distance,0.1074531490015361
100,3,hamming,transfer_distance,
100,3,hamming_max_lca,rf_distance,0.0975609756097561
100,3,hamming_max_lca,quartet_distance,0.027469933685511972
100,3,hamming_max_lca,triplet_distance,0.1074531490015361
100,3,hamming_max_lca,transfer_distance,
100,3,nll,rf_distance,0.10569105691056911
100,3,nll,quartet_distance,0.05773631561200405
100,3,nll,triplet_distance,0.14881720430107526
100,3,nll,transfer_distance,
100,3,nll_max_lca,rf_distance,0.10569105691056911
100,3,nll_max_lca,quartet_distance,0.04854430332321756
100,3,nll_max_lca,triplet_distance,0.13502918586789556
100,3,nll_max_lca,transfer_distance,
100,4,dlca_nj,rf_distance,0.10569105691056911
100,4,dlca_nj,quartet_distance,0.03823131392604249
100,4,dlca_nj,triplet_distance,0.12124116743471582
100,4,dlca_nj,transfer_distance,
100,4,srnj_min_D,rf_distance,0.10569105691056911
100,4,srnj_min_D,quartet_distance,0.06984286838260087
100,4,srnj_min_D,triplet_distance,0.16949923195084485
100,4,srnj_min_D,transfer_distance,
100,4,srnj_max_lca,rf_distance,0.10569105691056911
100,4,srnj_max_lca,quartet_distance,0.061996028623880706
100,4,srnj_max_lca,triplet_distance,0.15571121351766512
100,4,srnj_max_lca,transfer_distance,
100,4,gt_min,rf_distance,0.10569105691056911
100,4,gt_min,quartet_distance,0.06984286838260087
100,4,gt_min,triplet_distance,0.16949923195084485
100,4,gt_min,transfer_distance,
100,4,gt_max_lca,rf_distance,0.0975609756097561
100,4,gt_max_lca,quartet_distance,0.027469933685511972
100,4,gt_max_lca,triplet_distance,0.1074531490015361
100,4,gt_max_lca,transfer_distance,
100,4,hamming,rf_distance,0.10569105691056911
100,4,hamming,quartet_distance,0.061996028623880706
100,4,hamming,triplet_distance,0.15571121351766512
100,4,hamming,transfer_distance,
100,4,hamming_max_lca,rf_distance,0.10569105691056911
100,4,hamming_max_lca,quartet_distance,0.043612004046307745
100,4,hamming_max_lca,triplet_distance,0.1281351766513057
100,4,hamming_max_lca,transfer_distance,
100,4,nll,rf_distance,0.10569105691056911
100,4,nll,quartet_distance,0.043612004046307745
100,4,nll,triplet_distance,0.1281351766513057
100,4,nll,transfer_distance,
100,4,nll_max_lca,rf_distance,0.10569105691056911
100,4,nll_max_lca,quartet_distance,0.04854430332321756
100,4,nll_max_lca,triplet_distance,0.13502918586789556
100,4,nll_max_lca,transfer_distance,
100,5,dlca_nj,rf_distance,0.10569105691056911
100,5,dlca_nj,quartet_distance,0.03823131392604249
100,5,dlca_nj,triplet_distance,0.12124116743471582
100,5,dlca_nj,transfer_distance,
100,5,srnj_min_D,rf_distance,0.18699186991869918
100,5,srnj_min_D,quartet_distance,0.037993031358885015
100,5,srnj_min_D,triplet_distance,0.11611059907834101
100,5,srnj_min_D,transfer_distance,
100,5,srnj_max_lca,rf_distance,0.0975609756097561
100,5,srnj_max_lca,quartet_distance,0.027469933685511972
100,5,srnj_max_lca,triplet_distance,0.1074531490015361
100,5,srnj_max_lca,transfer_distance,
100,5,gt_min,rf_distance,0.10569105691056911
100,5,gt_min,quartet_distance,0.05437338428683826
100,5,gt_min,triplet_distance,0.14881720430107526
100,5,gt_min,transfer_distance,
100,5,gt_max_lca,rf_distance,0.10569105691056911
100,5,gt_max_lca,quartet_distance,0.05773631561200405
100,5,gt_max_lca,triplet_distance,0.14881720430107526
100,5,gt_max_lca,transfer_distance,
100,5,hamming,rf_distance,0.10569105691056911
100,5,hamming,quartet_distance,0.038455509347720206
100,5,hamming,triplet_distance,0.12124116743471582
100,5,hamming,transfer_distance,
100,5,hamming_max_lca,rf_distance,0.10569105691056911
100,5,hamming_max_lca,quartet_distance,0.061996028623880706
100,5,hamming_max_lca,triplet_distance,0.15571121351766512
100,5,hamming_max_lca,transfer_distance,
100,5,nll,rf_distance,0.10569105691056911
100,5,nll,quartet_distance,0.04854430332321756
100,5,nll,triplet_distance,0.13502918586789556
100,5,nll,transfer_distance,
100,5,nll_max_lca,rf_distance,0.10569105691056911
100,5,nll_max_lca,quartet_distance,0.04854430332321756
100,5,nll_max_lca,triplet_distance,0.13502918586789556
100,5,nll_max_lca,transfer_distance,
100,6,dlca_nj,rf_distance,0.10569105691056911
100,6,dlca_nj,quartet_distance,0.03823131392604249
100,6,dlca_nj,triplet_distance,0.12124116743471582
100,6,dlca_nj,transfer_distance,
100,6,srnj_min_D,rf_distance,0.10569105691056911
100,6,srnj_min_D,quartet_distance,0.053252407178449666
100,6,srnj_min_D,triplet_distance,0.14192319508448542
100,6,srnj_min_D,transfer_distance,
100,6,srnj_max_lca,rf_distance,0.10569105691056911
100,6,srnj_max_lca,quartet_distance,0.038455509347720206
100,6,srnj_max_lca,triplet_distance,0.12124116743471582
100,6,srnj_max_lca,transfer_distance,
100,6,gt_min,rf_distance,0.0975609756097561
100,6,gt_min,quartet_distance,0.027469933685511972
100,6,gt_min,triplet_distance,0.1074531490015361
100,6,gt_min,transfer_distance,
100,6,gt_max_lca,rf_distance,0.10569105691056911
100,6,gt_max_lca,quartet_distance,0.043612004046307745
100,6,gt_max_lca,triplet_distance,0.1281351766513057
100,6,gt_max_lca,transfer_distance,
100,6,hamming,rf_distance,0.10569105691056911
100,6,hamming,quartet_distance,0.04854430332321756
100,6,hamming,triplet_distance,0.13502918586789556
100,6,hamming,transfer_distance,
100,6,hamming_max_lca,rf_distance,0.0975609756097561
100,6,hamming_max_lca,quartet_distance,0.027469933685511972
100,6,hamming_max_lca,triplet_distance,0.1074531490015361
100,6,hamming_max_lca,transfer_distance,
100,6,nll,rf_distance,0.10569105691056911
100,6,nll,quartet_distance,0.05773631561200405
100,6,nll,triplet_distance,0.14881720430107526
100,6,nll,transfer_distance,
100,6,nll_max_lca,rf_distance,0.0975609756097561
100,6,nll_max_lca,quartet_distance,0.027469933685511972
100,6,nll_max_lca,triplet_distance,0.1074531490015361
100,6,nll_max_lca,transfer_distance,
100,7,dlca_nj,rf_distance,0.10569105691056911
100,7,dlca_nj,quartet_distance,0.03823131392604249
100,7,dlca_nj,triplet_distance,0.12124116743471582
100,7,dlca_nj,transfer_distance,
100,7,srnj_min_D,rf_distance,0.10569105691056911
100,7,srnj_min_D,quartet_distance,0.038455509347720206
100,7,srnj_min_D,triplet_distance,0.12124116743471582
100,7,srnj_min_D,transfer_distance,
100,7,srnj_max_lca,rf_distance,0.10569105691056911
100,7,srnj_max_lca,quartet_distance,0.05773631561200405
100,7,srnj_max_lca,triplet_distance,0.14881720430107526
100,7,srnj_max_lca,transfer_distance,
100,7,gt_min,rf_distance,0.10569105691056911
100,7,gt_min,quartet_distance,0.04854430332321756
100,7,gt_min,triplet_distance,0.13502918586789556
100,7,gt_min,transfer_distance,
100,7,gt_max_lca,rf_distance,0.0975609756097561
100,7,gt_max_lca,quartet_distance,0.027469933685511972
