seed,n_cells,n_bins,n_clones,lamda,n_chrom,dist_method,tree_method,quartet_distance,rf_distance,transfer_distance,triplet_distance,rootsplit_distance
18,20,1000,6,2,10,sconce2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
18,20,1000,6,2,10,med2,srnjmaxlca,0.0000,0.0000,0.0000,0.0000,0.0000
18,50,1000,6,2,10,sconce2,nj,0.1162,0.2292,0.4792,0.0557,0.0000
18,50,1000,6,2,10,med2,nj,0.0305,0.1667,0.2500,0.0104,0.0000
18,50,1000,6,2,10,sconce2,snj,0.3820,0.6667,1.4375,0.5620,0.2000
18,50,1000,6,2,10,med2,snj,0.0451,0.1875,0.3750,0.0150,0.0000
18,50,1000,6,2,10,sconce2,rnj,0.0327,0.1875,0.2708,0.0111,0.0000
18,50,1000,6,2,10,med2,rnj,0.0350,0.1875,0.3125,0.0118,0.0000
18,50,1000,6,2,10,sconce2,anj,0.1899,0.2708,0.8750,0.0964,0.0000
18,50,1000,6,2,10,med2,anj,0.0350,0.1875,0.3125,0.0118,0.0000
18,50,1000,6,2,10,sconce2,fastme,0.0200,0.1458,0.1667,0.0062,0.0000
18,50,1000,6,2,10,med2,fastme,0.0228,0.1250,0.1458,0.0080,0.0000
18,50,1000,6,2,10,sconce2,srnj1,0.1612,0.5625,0.9583,0.1398,0.0000
18,50,1000,6,2,10,med2,srnj1,0.1024,0.4583,0.7292,0.1929,0.0000
18,50,1000,6,2,10,sconce2,srnj,0.0214,0.1875,0.2917,0.0064,0.0000
18,50,1000,6,2,10,med2,srnj,0.1499,0.3750,0.7292,0.1585,0.0000
18,50,1000,6,2,10,sconce2,srnjmaxlca,0.1898,0.4792,0.9583,0.1673,0.0000
18,50,1000,6,2,10,med2,srnjmaxlca,0.1927,0.5208,1.0417,0.1612,0.0000
19,20,1000,6,2,10,sconce2,nj,0.0030,0.0556,0.0556,0.0008,0.0000
19,20,1000,6,2,10,med2,nj,0.0802,0.0556,0.1667,0.0361,0.0000
19,20,1000,6,2,10,sconce2,snj,0.0311,0.1111,0.1667,0.0098,0.0000
19,20,1000,6,2,10,med2,snj,0.0855,0.1111,0.1667,0.0361,0.0000
19,20,1000,6,2,10,sconce2,rnj,0.1230,0.1667,0.3889,0.0504,0.0000
19,20,1000,6,2,10,med2,rnj,0.1150,0.1111,0.3333,0.0481,0.0000
19,20,1000,6,2,10,sconce2,anj,0.0882,0.1111,0.2222,0.0383,0.0000
19,20,1000,6,2,10,med2,anj,0.0802,0.0556,0.1667,0.0361,0.0000
19,20,1000,6,2,10,sconce2,fastme,0.0000,0.0000,0.0000,0.0000,0.0000
19,20,1000,6,2,10,med2,fastme,0.1180,0.1667,0.3889,0.0489,0.0000
19,20,1000,6,2,10,sconce2,srnj1,0.1200,0.2222,0.3889,0.0489,0.0000
19,20,1000,6,2,10,med2,srnj1,0.1119,0.1667,0.3333,0.0466,0.0000
19,20,1000,6,2,10,sconce2,srnj,0.0949,0.1111,0.2222,0.0391,0.0000
19,20,1000,6,2,10,med2,srnj,0.0832,0.1111,0.2222,0.0368,0.0000
19,20,1000,6,2,10,sconce2,srnjmaxlca,0.1480,0.2778,0.5000,0.0579,0.0000
19,20,1000,6,2,10,med2,srnjmaxlca,0.1180,0.1667,0.3889,0.0489,0.0000
19,50,1000,6,2,10,sconce2,nj,0.1145,0.2292,0.5000,0.0475,0.0000
19,50,1000,6,2,10,med2,nj,0.1005,0.2500,0.4792,0.0425,0.0000
19,50,1000,6,2,10,sconce2,snj,0.1144,0.3125,0.6875,0.0456,0.0000
19,50,1000,6,2,10,med2,snj,0.1707,0.3750,0.8542,0.0766,0.0000
19,50,1000,6,2,10,sconce2,rnj,0.0484,0.2500,0.2917,0.0218,0.0000
19,50,1000,6,2,10,med2,rnj,0.1284,0.2917,0.5833,0.0574,0.0000
19,50,1000,6,2,10,sconce2,anj,0.1245,0.2500,0.5625,0.0563,0.0000
19,50,1000,6,2,10,med2,anj,0.1284,0.2917,0.5833,0.0574,0.0000
19,50,1000,6,2,10,sconce2,fastme,0.1377,0.2708,0.5833,0.0627,0.0000
19,50,1000,6,2,10,med2,fastme,0.1230,0.2708,0.5417,0.0575,0.0000
19,50,1000,6,2,10,sconce2,srnj1,0.1159,0.4167,0.6875,0.0485,0.0000
19,50,1000,6,2,10,med2,srnj1,0.2243,0.5000,1.1250,0.1006,0.0000
19,50,1000,6,2,10,sconce2,srnj,0.1805,0.4375,0.8750,0.0830,0.0000
19,50,1000,6,2,10,med2,srnj,0.1666,0.6250,0.9583,0.1251,0.2500
19,50,1000,6,2,10,sconce2,srnjmaxlca,0.1394,0.5417,0.8542,0.1461,0.1250
19,50,1000,6,2,10,med2,srnjmaxlca,0.1505,0.3333,0.8333,0.0614,0.0000
